PMU_SegArb_ExampleB,VMeasCh1,IMeasCh1,VMeasCh2,IMeasCh2,TimeOutput,StatusCh1,StatusCh2,G,R,R_AV
,1.9977E+0,-342.3034E-9,104.6400E-3,9.2444E-9,42.2250E-6,,,88.3448E-9,11.3193E+6,
,1.9949E+0,342.6534E-9,101.7184E-3,695.3901E-9,42.2300E-6,,,6.8364E-6,146.2752E+3,
,1.9963E+0,-342.9004E-9,103.1792E-3,1.3808E-6,42.2350E-6,,,13.3826E-6,74.7238E+3,
,1.9977E+0,-205.0733E-9,103.1792E-3,1.1065E-6,42.2400E-6,,,10.7245E-6,93.2446E+3,
,1.9992E+0,-341.7064E-9,104.6400E-3,1.2434E-6,42.2450E-6,,,11.8830E-6,84.1541E+3,
,1.9977E+0,618.3077E-9,101.7184E-3,832.5222E-9,42.2500E-6,,,8.1846E-6,122.1810E+3,
,2.0035E+0,1.3068E-6,98.7968E-3,147.3471E-9,42.2550E-6,,,1.4914E-6,670.5035E+3,
,1.9992E+0,1.3051E-6,109.0224E-3,282.7806E-9,42.2600E-6,,,2.5938E-6,385.5369E+3,
,1.9977E+0,1.4417E-6,103.1792E-3,832.2795E-9,42.2650E-6,,,8.0664E-6,123.9718E+3,
,2.0092E+0,1.4465E-6,92.9535E-3,1.7939E-6,42.2700E-6,,,19.2989E-6,51.8164E+3,
,2.0020E+0,1.1690E-6,107.5616E-3,1.9286E-6,42.2750E-6,,,17.9303E-6,55.7716E+3,
,1.9977E+0,206.6171E-9,100.2576E-3,1.2442E-6,42.2800E-6,,,12.4096E-6,80.5825E+3,
,1.9934E+0,342.0563E-9,104.6400E-3,1.9291E-6,42.2850E-6,,,18.4355E-6,54.2431E+3,
,2.0020E+0,345.6383E-9,109.0224E-3,1.9284E-6,42.2900E-6,,,17.6878E-6,56.5361E+3,
,2.0064E+0,347.4292E-9,101.7184E-3,695.3901E-9,42.2950E-6,,,6.8364E-6,146.2752E+3,
,2.0035E+0,620.6953E-9,109.0224E-3,145.6486E-9,42.3000E-6,,,1.3360E-6,748.5303E+3,
,1.9992E+0,893.3647E-9,107.5616E-3,8.7591E-9,42.3050E-6,,,81.4332E-9,12.2800E+6,
,1.9906E+0,1.3015E-6,98.7968E-3,147.3471E-9,42.3100E-6,,,1.4914E-6,670.5035E+3,
,1.9977E+0,1.3045E-6,106.1008E-3,146.1337E-9,42.3150E-6,,,1.3773E-6,726.0524E+3,
,2.0006E+0,893.9615E-9,106.1008E-3,-265.2624E-9,42.3200E-6,,,-2.5001E-6,-399.9841E+3,
,1.9949E+0,342.6534E-9,104.6400E-3,-265.0197E-9,42.3250E-6,,,-2.5327E-6,-394.8383E+3,
,2.0078E+0,348.0262E-9,103.1792E-3,-950.4375E-9,42.3300E-6,,,-9.2115E-6,-108.5596E+3,
,1.9992E+0,481.6744E-9,100.2576E-3,-1.3613E-6,42.3350E-6,,,-13.5785E-6,-73.6458E+3,
,2.0078E+0,210.7961E-9,100.2576E-3,-1.3613E-6,42.3400E-6,,,-13.5785E-6,-73.6458E+3,
,1.9977E+0,206.6171E-9,103.1792E-3,-676.1734E-9,42.3450E-6,,,-6.5534E-6,-152.5928E+3,
,1.9949E+0,-480.7274E-9,106.1008E-3,146.1337E-9,42.3500E-6,,,1.3773E-6,726.0524E+3,
,2.0006E+0,-615.5695E-9,101.7184E-3,-264.5344E-9,42.3550E-6,,,-2.6007E-6,-384.5184E+3,
,2.0006E+0,-752.7997E-9,104.6400E-3,-402.1518E-9,42.3600E-6,,,-3.8432E-6,-260.2001E+3,
,1.9977E+0,69.3869E-9,103.1792E-3,146.6191E-9,42.3650E-6,,,1.4210E-6,703.7226E+3,
,2.0020E+0,208.4082E-9,98.7968E-3,421.6113E-9,42.3700E-6,,,4.2675E-6,234.3314E+3,
,1.9977E+0,-616.7637E-9,103.1792E-3,420.8832E-9,42.3750E-6,,,4.0791E-6,245.1491E+3,
,2.0049E+0,-613.7787E-9,104.6400E-3,-127.8877E-9,42.3800E-6,,,-1.2222E-6,-818.2177E+3,
,2.0035E+0,-614.3757E-9,100.2576E-3,421.3686E-9,42.3850E-6,,,4.2029E-6,237.9332E+3,
,1.9977E+0,-342.3034E-9,97.3359E-3,833.2501E-9,42.3900E-6,,,8.5606E-6,116.8148E+3,
,2.0006E+0,345.0413E-9,104.6400E-3,-127.8877E-9,42.3950E-6,,,-1.2222E-6,-818.2177E+3,
,1.9992E+0,-341.7064E-9,103.1792E-3,-1.0876E-6,42.4000E-6,,,-10.5406E-6,-94.8713E+3,
,1.9949E+0,-206.2671E-9,95.8752E-3,-537.8280E-9,42.4050E-6,,,-5.6097E-6,-178.2636E+3,
,1.9977E+0,-67.8432E-9,103.1792E-3,283.7511E-9,42.4100E-6,,,2.7501E-6,363.6255E+3,
,1.9963E+0,-205.6703E-9,101.7184E-3,146.8618E-9,42.4150E-6,,,1.4438E-6,692.6128E+3,
,2.0020E+0,-614.9725E-9,101.7184E-3,146.8618E-9,42.4200E-6,,,1.4438E-6,692.6128E+3,
,2.0006E+0,756.7314E-9,103.1792E-3,1.2437E-6,42.4250E-6,,,12.0536E-6,82.9631E+3,
,1.9963E+0,1.4411E-6,109.0224E-3,1.2427E-6,42.4300E-6,,,11.3986E-6,87.7299E+3,
,1.9992E+0,69.9840E-9,104.6400E-3,832.0368E-9,42.4350E-6,,,7.9514E-6,125.7636E+3,
,2.0020E+0,-477.7424E-9,100.2576E-3,-127.1597E-9,42.4400E-6,,,-1.2683E-6,-788.4381E+3,
,1.9977E+0,-891.2239E-9,109.0224E-3,419.9127E-9,42.4450E-6,,,3.8516E-6,259.6310E+3,
,2.0064E+0,896.3497E-9,103.1792E-3,832.2795E-9,42.4500E-6,,,8.0664E-6,123.9718E+3,
,1.9934E+0,-618.5545E-9,98.7968E-3,284.4792E-9,42.4550E-6,,,2.8794E-6,347.2899E+3,
,1.9949E+0,-1.3041E-6,103.1792E-3,-401.9092E-9,42.4600E-6,,,-3.8953E-6,-256.7226E+3,
,2.0006E+0,-478.3395E-9,104.6400E-3,694.9048E-9,42.4650E-6,,,6.6409E-6,150.5817E+3,
,1.9963E+0,480.4803E-9,97.3359E-3,970.3822E-9,42.4700E-6,,,9.9694E-6,100.3068E+3,
,1.9934E+0,-69.6340E-9,101.7184E-3,558.2580E-9,42.4750E-6,,,5.4883E-6,182.2067E+3,
,2.0035E+0,-65.4553E-9,106.1008E-3,283.2658E-9,42.4800E-6,,,2.6698E-6,374.5625E+3,
,1.9949E+0,68.1931E-9,104.6400E-3,1.3806E-6,42.4850E-6,,,13.1935E-6,75.7950E+3,
,1.9977E+0,1.1672E-6,109.0224E-3,1.1056E-6,42.4900E-6,,,10.1408E-6,98.6116E+3,
,2.0049E+0,1.3074E-6,100.2576E-3,969.8969E-9,42.4950E-6,,,9.6741E-6,103.3693E+3,
,1.9992E+0,1.8540E-6,103.1792E-3,420.8832E-9,42.5000E-6,,,4.0791E-6,245.1491E+3,
,2.0006E+0,1.0312E-6,106.1008E-3,968.9262E-9,42.5050E-6,,,9.1321E-6,109.5034E+3,
,1.9977E+0,1.5789E-6,104.6400E-3,1.7920E-6,42.5100E-6,,,17.1250E-6,58.3941E+3,
,2.0006E+0,1.1684E-6,101.7184E-3,1.7924E-6,42.5150E-6,,,17.6217E-6,56.7483E+3,
,2.0035E+0,757.9255E-9,106.1008E-3,968.9262E-9,42.5200E-6,,,9.1321E-6,109.5034E+3,
,1.9963E+0,1.3039E-6,103.1792E-3,558.0153E-9,42.5250E-6,,,5.4082E-6,184.9038E+3,
,2.0049E+0,1.5819E-6,104.6400E-3,146.3765E-9,42.5300E-6,,,1.3989E-6,714.8686E+3,
,2.0006E+0,345.0413E-9,101.7184E-3,146.8618E-9,42.5350E-6,,,1.4438E-6,692.6128E+3,
,1.9934E+0,-481.3244E-9,100.2576E-3,-538.5559E-9,42.5400E-6,,,-5.3717E-6,-186.1600E+3,
,2.0006E+0,-341.1093E-9,101.7184E-3,-401.6665E-9,42.5450E-6,,,-3.9488E-6,-253.2408E+3,
,2.0020E+0,-66.0520E-9,103.1792E-3,-264.7771E-9,42.5500E-6,,,-2.5662E-6,-389.6831E+3,
,1.9949E+0,-206.2671E-9,100.2576E-3,695.6327E-9,42.5550E-6,,,6.9385E-6,144.1243E+3,
,2.0092E+0,-1.1609E-6,106.1008E-3,1.1061E-6,42.5600E-6,,,10.4246E-6,95.9269E+3,
,1.9992E+0,-753.3967E-9,101.7184E-3,1.5182E-6,42.5650E-6,,,14.9254E-6,67.0001E+3,
,1.9906E+0,-1.3059E-6,101.7184E-3,2.0667E-6,42.5700E-6,,,20.3180E-6,49.2175E+3,
,2.0020E+0,-1.1639E-6,104.6400E-3,1.3806E-6,42.5750E-6,,,13.1935E-6,75.7950E+3,
,2.0020E+0,-752.2027E-9,101.7184E-3,1.1068E-6,42.5800E-6,,,10.8809E-6,91.9042E+3,
,2.0020E+0,-1.3011E-6,101.7184E-3,969.6543E-9,42.5850E-6,,,9.5327E-6,104.9017E+3,
,1.9963E+0,-891.8209E-9,104.6400E-3,969.1689E-9,42.5900E-6,,,9.2619E-6,107.9687E+3,
,1.9963E+0,-1.1663E-6,106.1008E-3,694.6620E-9,42.5950E-6,,,6.5472E-6,152.7372E+3,
,1.9977E+0,-1.7146E-6,95.8752E-3,-263.5639E-9,42.6000E-6,,,-2.7490E-6,-363.7644E+3,
,2.0049E+0,-2.1233E-6,100.2576E-3,-675.6881E-9,42.6050E-6,,,-6.7395E-6,-148.3785E+3,
,1.9963E+0,-1.0291E-6,103.1792E-3,-676.1734E-9,42.6100E-6,,,-6.5534E-6,-152.5928E+3,
,2.0020E+0,345.6383E-9,103.1792E-3,-539.0413E-9,42.6150E-6,,,-5.2243E-6,-191.4124E+3,
,1.9963E+0,-617.3607E-9,104.6400E-3,-402.1518E-9,42.6200E-6,,,-3.8432E-6,-260.2001E+3,
,1.9949E+0,-755.1876E-9,107.5616E-3,-1.0883E-6,42.6250E-6,,,-10.1179E-6,-98.8347E+3,
,2.0006E+0,-203.8792E-9,95.8752E-3,-1.4978E-6,42.6300E-6,,,-15.6219E-6,-64.0127E+3,
,1.9862E+0,750.7615E-9,107.5616E-3,-1.7740E-6,42.6350E-6,,,-16.4925E-6,-60.6337E+3,
,2.0064E+0,1.4453E-6,106.1008E-3,-1.4995E-6,42.6400E-6,,,-14.1323E-6,-70.7597E+3,
,1.9949E+0,2.5383E-6,100.2576E-3,-401.4238E-9,42.6450E-6,,,-4.0039E-6,-249.7549E+3,
,1.9977E+0,2.2651E-6,103.1792E-3,283.7511E-9,42.6500E-6,,,2.7501E-6,363.6255E+3,
,2.0092E+0,1.5837E-6,103.1792E-3,420.8832E-9,42.6550E-6,,,4.0791E-6,245.1491E+3,
,1.9934E+0,1.3027E-6,103.1792E-3,-264.7771E-9,42.6600E-6,,,-2.5662E-6,-389.6831E+3,
,1.9963E+0,1.5783E-6,106.1008E-3,9.0017E-9,42.6650E-6,,,84.8408E-9,11.7868E+6,
,2.0020E+0,1.3062E-6,101.7184E-3,1.1068E-6,42.6700E-6,,,10.8809E-6,91.9042E+3,
,2.0006E+0,893.9615E-9,95.8752E-3,2.4791E-6,42.6750E-6,,,25.8574E-6,38.6737E+3,
,2.0020E+0,1.0318E-6,111.9440E-3,2.0650E-6,42.6800E-6,,,18.4468E-6,54.2098E+3,
,2.0020E+0,1.1690E-6,106.1008E-3,2.6145E-6,42.6850E-6,,,24.6418E-6,40.5815E+3,
,2.0064E+0,1.5825E-6,103.1792E-3,3.0264E-6,42.6900E-6,,,29.3314E-6,34.0931E+3,
,2.0006E+0,893.9615E-9,113.4048E-3,2.4762E-6,42.6950E-6,,,21.8348E-6,45.7985E+3,
,1.9963E+0,-754.5908E-9,103.1792E-3,1.6551E-6,42.7000E-6,,,16.0408E-6,62.3412E+3,
,1.9934E+0,-1.9909E-6,104.6400E-3,1.6548E-6,42.7050E-6,,,15.8145E-6,63.2331E+3,
,2.0035E+0,-1.9867E-6,106.1008E-3,2.0660E-6,42.7100E-6,,,19.4719E-6,51.3561E+3,
,1.9891E+0,-1.5810E-6,106.1008E-3,1.6546E-6,42.7150E-6,,,15.5945E-6,64.1252E+3,
,1.9992E+0,-1.5768E-6,103.1792E-3,1.5179E-6,42.7200E-6,,,14.7117E-6,67.9732E+3,
,1.9949E+0,-1.3041E-6,103.1792E-3,1.1065E-6,42.7250E-6,,,10.7245E-6,93.2446E+3,
,2.0006E+0,-1.1645E-6,101.7184E-3,146.8618E-9,42.7300E-6,,,1.4438E-6,692.6128E+3,
,2.0035E+0,-751.6059E-9,98.7968E-3,-401.1812E-9,42.7350E-6,,,-4.0607E-6,-246.2647E+3,
,1.9949E+0,-892.4177E-9,101.7184E-3,-1.4987E-6,42.7400E-6,,,-14.7340E-6,-67.8700E+3,
,2.0049E+0,-64.8582E-9,100.2576E-3,-1.4985E-6,42.7450E-6,,,-14.9463E-6,-66.9061E+3,
,2.0049E+0,346.8321E-9,98.7968E-3,-401.1812E-9,42.7500E-6,,,-4.0607E-6,-246.2647E+3,
,1.9949E+0,754.3437E-9,98.7968E-3,421.6113E-9,42.7550E-6,,,4.2675E-6,234.3314E+3,
,1.9977E+0,343.8472E-9,104.6400E-3,146.3765E-9,42.7600E-6,,,1.3989E-6,714.8686E+3,
,1.9949E+0,342.6534E-9,103.1792E-3,420.8832E-9,42.7650E-6,,,4.0791E-6,245.1491E+3,
,1.9977E+0,892.7679E-9,104.6400E-3,420.6406E-9,42.7700E-6,,,4.0199E-6,248.7633E+3,
,1.9934E+0,890.9765E-9,92.9535E-3,285.4498E-9,42.7750E-6,,,3.0709E-6,325.6388E+3,
,2.0064E+0,72.9689E-9,100.2576E-3,-949.9522E-9,42.7800E-6,,,-9.4751E-6,-105.5396E+3,
,1.9963E+0,-1.3035E-6,109.0224E-3,145.6486E-9,42.7850E-6,,,1.3360E-6,748.5303E+3,
,1.9934E+0,2.1260E-6,103.1792E-3,1.1065E-6,42.7900E-6,,,10.7245E-6,93.2446E+3,
,2.0064E+0,-1.1621E-6,97.3359E-3,10.4576E-9,42.7950E-6,,,107.4386E-9,9.3076E+6,
,1.9977E+0,-342.3034E-9,100.2576E-3,421.3686E-9,42.8000E-6,,,4.2029E-6,237.9332E+3,
,2.0020E+0,-66.0520E-9,109.0224E-3,419.9127E-9,42.8050E-6,,,3.8516E-6,259.6310E+3,
,1.9992E+0,1.3051E-6,98.7968E-3,-401.1812E-9,42.8100E-6,,,-4.0607E-6,-246.2647E+3,
,1.9992E+0,481.6744E-9,103.1792E-3,-1.9104E-6,42.8150E-6,,,-18.5150E-6,-54.0103E+3,
,1.9934E+0,616.5163E-9,92.9535E-3,-1.6344E-6,42.8200E-6,,,-17.5830E-6,-56.8732E+3,
,2.0121E+0,-473.5634E-9,110.4832E-3,-677.3866E-9,42.8250E-6,,,-6.1311E-6,-163.1021E+3,
,1.9906E+0,-208.0582E-9,101.7184E-3,-264.5344E-9,42.8300E-6,,,-2.6007E-6,-384.5184E+3,
,1.9977E+0,69.3869E-9,98.7968E-3,284.4792E-9,42.8350E-6,,,2.8794E-6,347.2899E+3,
,2.0035E+0,-614.3757E-9,100.2576E-3,558.5006E-9,42.8400E-6,,,5.5707E-6,179.5120E+3,
,2.0006E+0,-1.1645E-6,101.7184E-3,283.9939E-9,42.8450E-6,,,2.7920E-6,358.1709E+3,
,2.0049E+0,-476.5486E-9,101.7184E-3,832.5222E-9,42.8500E-6,,,8.1846E-6,122.1810E+3,
,1.9934E+0,-344.0943E-9,104.6400E-3,1.9291E-6,42.8550E-6,,,18.4355E-6,54.2431E+3,
,2.0020E+0,-752.2027E-9,100.2576E-3,1.6556E-6,42.8600E-6,,,16.5130E-6,60.5582E+3,
,1.9920E+0,-893.6118E-9,106.1008E-3,2.2031E-6,42.8650E-6,,,20.7644E-6,48.1594E+3,
,2.0064E+0,-338.7214E-9,109.0224E-3,1.9284E-6,42.8700E-6,,,17.6878E-6,56.5361E+3,
,1.9920E+0,66.9990E-9,98.7968E-3,695.8754E-9,42.8750E-6,,,7.0435E-6,141.9748E+3,
,1.9992E+0,69.9840E-9,103.1792E-3,-676.1734E-9,42.8800E-6,,,-6.5534E-6,-152.5928E+3,
,2.0020E+0,-203.2822E-9,101.7184E-3,-813.0627E-9,42.8850E-6,,,-7.9933E-6,-125.1052E+3,
,2.0049E+0,346.8321E-9,104.6400E-3,-127.8877E-9,42.8900E-6,,,-1.2222E-6,-818.2177E+3,
,2.0006E+0,756.7314E-9,100.2576E-3,558.5006E-9,42.8950E-6,,,5.5707E-6,179.5120E+3,
,1.9992E+0,1.4423E-6,104.6400E-3,694.9048E-9,42.9000E-6,,,6.6409E-6,150.5817E+3,
,2.0006E+0,1.4429E-6,106.1008E-3,1.5175E-6,42.9050E-6,,,14.3020E-6,69.9202E+3,
,1.9992E+0,1.1678E-6,101.7184E-3,2.0667E-6,42.9100E-6,,,20.3180E-6,49.2175E+3,
,2.0020E+0,1.0318E-6,101.7184E-3,1.9296E-6,42.9150E-6,,,18.9698E-6,52.7153E+3,
,2.0035E+0,209.0050E-9,100.2576E-3,1.2442E-6,42.9200E-6,,,12.4096E-6,80.5825E+3,
,1.9920E+0,-70.2311E-9,110.4832E-3,556.8020E-9,42.9250E-6,,,5.0397E-6,198.4245E+3,
,2.0064E+0,-64.2612E-9,101.7184E-3,9.7297E-9,42.9300E-6,,,95.6535E-9,10.4544E+6,
,1.9977E+0,-67.8432E-9,100.2576E-3,-264.2918E-9,42.9350E-6,,,-2.6361E-6,-379.3442E+3,
,2.0006E+0,-752.7997E-9,103.1792E-3,-676.1734E-9,42.9400E-6,,,-6.5534E-6,-152.5928E+3,
,2.0020E+0,-1.0267E-6,103.1792E-3,-539.0413E-9,42.9450E-6,,,-5.2243E-6,-191.4124E+3,
,1.9920E+0,-1.5798E-6,101.7184E-3,-401.6665E-9,42.9500E-6,,,-3.9488E-6,-253.2408E+3,
,1.9949E+0,-1.0296E-6,101.7184E-3,146.8618E-9,42.9550E-6,,,1.4438E-6,692.6128E+3,
,2.0078E+0,-887.0448E-9,92.9535E-3,-125.9465E-9,42.9600E-6,,,-1.3549E-6,-738.0401E+3,
,1.9977E+0,-479.5335E-9,95.8752E-3,284.9645E-9,42.9650E-6,,,2.9722E-6,336.4459E+3,
,1.9977E+0,-891.2239E-9,106.1008E-3,694.6620E-9,42.9700E-6,,,6.5472E-6,152.7372E+3,
,2.0020E+0,-614.9725E-9,94.4143E-3,696.6033E-9,42.9750E-6,,,7.3782E-6,135.5353E+3,
,1.9934E+0,-344.0943E-9,101.7184E-3,1.2439E-6,42.9800E-6,,,12.2290E-6,81.7725E+3,
,1.9977E+0,343.8472E-9,106.1008E-3,2.3402E-6,42.9850E-6,,,22.0568E-6,45.3374E+3,
,2.0006E+0,756.7314E-9,100.2576E-3,3.4383E-6,42.9900E-6,,,34.2944E-6,29.1593E+3,
,1.9963E+0,617.7104E-9,101.7184E-3,2.6152E-6,42.9950E-6,,,25.7106E-6,38.8945E+3,
,2.0049E+0,346.8321E-9,104.6400E-3,1.6548E-6,43.0000E-6,,,15.8145E-6,63.2331E+3,
,2.0006E+0,1.0312E-6,101.7184E-3,1.3811E-6,43.0050E-6,,,13.5772E-6,73.6529E+3,
,1.9891E+0,1.5753E-6,98.7968E-3,695.8754E-9,43.0100E-6,,,7.0435E-6,141.9748E+3,
,2.0078E+0,1.4459E-6,107.5616E-3,420.1553E-9,43.0150E-6,,,3.9062E-6,256.0043E+3,
,1.9963E+0,1.1666E-6,95.8752E-3,-812.0921E-9,43.0200E-6,,,-8.4703E-6,-118.0595E+3,
,1.9949E+0,617.1136E-9,97.3359E-3,-675.2027E-9,43.0250E-6,,,-6.9368E-6,-144.1581E+3,
,1.9920E+0,890.3797E-9,106.1008E-3,-539.5266E-9,43.0300E-6,,,-5.0850E-6,-196.6553E+3,
,2.0006E+0,-66.6491E-9,98.7968E-3,-126.9170E-9,43.0350E-6,,,-1.2846E-6,-778.4358E+3,
,2.0049E+0,-476.5486E-9,103.1792E-3,-401.9092E-9,43.0400E-6,,,-3.8953E-6,-256.7226E+3,
,1.9963E+0,-68.4402E-9,106.1008E-3,9.0017E-9,43.0450E-6,,,84.8408E-9,11.7868E+6,
,1.9992E+0,618.9045E-9,104.6400E-3,-265.0197E-9,43.0500E-6,,,-2.5327E-6,-394.8383E+3,
,1.9920E+0,1.0276E-6,97.3359E-3,10.4576E-9,43.0550E-6,,,107.4386E-9,9.3076E+6,
,2.0092E+0,760.3136E-9,101.7184E-3,969.6543E-9,43.0600E-6,,,9.5327E-6,104.9017E+3,
,1.9977E+0,755.5378E-9,104.6400E-3,1.2434E-6,43.0650E-6,,,11.8830E-6,84.1541E+3,
,1.9963E+0,206.0200E-9,104.6400E-3,2.0662E-6,43.0700E-6,,,19.7460E-6,50.6431E+3,
,2.0020E+0,894.5588E-9,103.1792E-3,1.6551E-6,43.0750E-6,,,16.0408E-6,62.3412E+3,
,1.9920E+0,1.0276E-6,106.1008E-3,557.5300E-9,43.0800E-6,,,5.2547E-6,190.3050E+3,
,1.9992E+0,756.1346E-9,100.2576E-3,-401.4238E-9,43.0850E-6,,,-4.0039E-6,-249.7549E+3,
,1.9963E+0,206.0200E-9,104.6400E-3,420.6406E-9,43.0900E-6,,,4.0199E-6,248.7633E+3,
,1.9992E+0,481.6744E-9,103.1792E-3,-401.9092E-9,43.0950E-6,,,-3.8953E-6,-256.7226E+3,
,2.0035E+0,483.4652E-9,100.2576E-3,-538.5559E-9,43.1000E-6,,,-5.3717E-6,-186.1600E+3,
,1.9992E+0,344.4442E-9,104.6400E-3,-1.0878E-6,43.1050E-6,,,-10.3958E-6,-96.1930E+3,
,1.9992E+0,-1.0279E-6,95.8752E-3,-1.0864E-6,43.1100E-6,,,-11.3309E-6,-88.2539E+3,
,1.9949E+0,-1.7158E-6,107.5616E-3,-1.7740E-6,43.1150E-6,,,-16.4925E-6,-60.6337E+3,
,1.9977E+0,-1.1657E-6,100.2576E-3,-1.2242E-6,43.1200E-6,,,-12.2107E-6,-81.8953E+3,
,1.9992E+0,-753.3967E-9,101.7184E-3,-401.6665E-9,43.1250E-6,,,-3.9488E-6,-253.2408E+3,
,2.0006E+0,-203.8792E-9,106.1008E-3,420.3979E-9,43.1300E-6,,,3.9623E-6,252.3817E+3,
,1.9977E+0,-67.8432E-9,97.3359E-3,1.2446E-6,43.1350E-6,,,12.7871E-6,78.2037E+3,
,1.9992E+0,618.9045E-9,106.1008E-3,1.6546E-6,43.1400E-6,,,15.5945E-6,64.1252E+3,
,2.0064E+0,484.6593E-9,103.1792E-3,1.3808E-6,43.1450E-6,,,13.3826E-6,74.7238E+3,
,1.9906E+0,-208.0582E-9,97.3359E-3,1.2446E-6,43.1500E-6,,,12.7871E-6,78.2037E+3,
,2.0006E+0,-478.3395E-9,106.1008E-3,831.7941E-9,43.1550E-6,,,7.8397E-6,127.5565E+3,
,2.0064E+0,-613.1817E-9,106.1008E-3,968.9262E-9,43.1600E-6,,,9.1321E-6,109.5034E+3,
,1.9977E+0,-753.9938E-9,98.7968E-3,1.3815E-6,43.1650E-6,,,13.9836E-6,71.5123E+3,
,2.0035E+0,-65.4553E-9,101.7184E-3,1.9296E-6,43.1700E-6,,,18.9698E-6,52.7153E+3,
,2.0078E+0,210.7961E-9,104.6400E-3,1.1063E-6,43.1750E-6,,,10.5725E-6,94.5854E+3,
,1.9992E+0,-204.4763E-9,101.7184E-3,969.6543E-9,43.1800E-6,,,9.5327E-6,104.9017E+3,
,1.9977E+0,755.5378E-9,103.1792E-3,558.0153E-9,43.1850E-6,,,5.4082E-6,184.9038E+3,
,1.9963E+0,754.9405E-9,101.7184E-3,1.2439E-6,43.1900E-6,,,12.2290E-6,81.7725E+3,
,1.9877E+0,65.2082E-9,97.3359E-3,1.7932E-6,43.1950E-6,,,18.4225E-6,54.2814E+3,
,1.9949E+0,-206.2671E-9,98.7968E-3,1.6558E-6,43.2000E-6,,,16.7597E-6,59.6671E+3,
,2.0064E+0,-201.4913E-9,95.8752E-3,2.0677E-6,43.2050E-6,,,21.5664E-6,46.3684E+3,
,2.0006E+0,-341.1093E-9,97.3359E-3,2.0674E-6,43.2100E-6,,,21.2402E-6,47.0805E+3,
,1.9877E+0,65.2082E-9,98.7968E-3,1.2444E-6,43.2150E-6,,,12.5956E-6,79.3929E+3,
,2.0092E+0,-63.0671E-9,103.1792E-3,1.2437E-6,43.2200E-6,,,12.0536E-6,82.9631E+3,
,2.0006E+0,-66.6491E-9,98.7968E-3,1.1073E-6,43.2250E-6,,,11.2076E-6,89.2254E+3,
,2.0006E+0,482.2714E-9,106.1008E-3,146.1337E-9,43.2300E-6,,,1.3773E-6,726.0524E+3,
,2.0078E+0,759.7163E-9,100.2576E-3,-538.5559E-9,43.2350E-6,,,-5.3717E-6,-186.1600E+3,
,1.9934E+0,1.0282E-6,101.7184E-3,-1.4987E-6,43.2400E-6,,,-14.7340E-6,-67.8700E+3,
,2.0035E+0,71.7749E-9,101.7184E-3,-1.4987E-6,43.2450E-6,,,-14.7340E-6,-67.8700E+3,
,2.0020E+0,-203.2822E-9,101.7184E-3,-675.9307E-9,43.2500E-6,,,-6.6451E-6,-150.4864E+3,
,2.0035E+0,-751.6059E-9,97.3359E-3,-538.0707E-9,43.2550E-6,,,-5.5280E-6,-180.8981E+3,
,1.9963E+0,-891.8209E-9,103.1792E-3,-539.0413E-9,43.2600E-6,,,-5.2243E-6,-191.4124E+3,
,2.0078E+0,-1.2987E-6,95.8752E-3,-674.9600E-9,43.2650E-6,,,-7.0400E-6,-142.0457E+3,
,2.0049E+0,-1.5744E-6,104.6400E-3,-813.5481E-9,43.2700E-6,,,-7.7747E-6,-128.6217E+3,
,1.9920E+0,-1.3053E-6,106.1008E-3,-539.5266E-9,43.2750E-6,,,-5.0850E-6,-196.6553E+3,
,2.0064E+0,-1.1621E-6,95.8752E-3,-263.5639E-9,43.2800E-6,,,-2.7490E-6,-363.7644E+3,
,1.9977E+0,-1.0285E-6,107.5616E-3,557.2874E-9,43.2850E-6,,,5.1811E-6,193.0091E+3,
,2.0006E+0,-478.3395E-9,100.2576E-3,969.8969E-9,43.2900E-6,,,9.6741E-6,103.3693E+3,
,2.0020E+0,-477.7424E-9,101.7184E-3,1.5182E-6,43.2950E-6,,,14.9254E-6,67.0001E+3,
,2.0035E+0,71.7749E-9,107.5616E-3,1.6543E-6,43.3000E-6,,,15.3804E-6,65.0177E+3,
,1.9920E+0,341.4593E-9,100.2576E-3,2.0670E-6,43.3050E-6,,,20.6164E-6,48.5050E+3,
,1.9949E+0,891.5738E-9,103.1792E-3,2.4779E-6,43.3100E-6,,,24.0152E-6,41.6404E+3,
,2.0078E+0,1.4459E-6,107.5616E-3,2.8885E-6,43.3150E-6,,,26.8547E-6,37.2374E+3,
,1.9992E+0,1.9912E-6,106.1008E-3,2.6145E-6,43.3200E-6,,,24.6418E-6,40.5815E+3,
,1.9949E+0,1.7150E-6,101.7184E-3,2.4781E-6,43.3250E-6,,,24.3624E-6,41.0468E+3,
,2.0006E+0,1.8546E-6,107.5616E-3,1.7915E-6,43.3300E-6,,,16.6554E-6,60.0407E+3,
,2.0020E+0,1.5807E-6,104.6400E-3,2.0662E-6,43.3350E-6,,,19.7460E-6,50.6431E+3,
,1.9963E+0,1.5783E-6,103.1792E-3,1.1065E-6,43.3400E-6,,,10.7245E-6,93.2446E+3,
,2.0078E+0,1.0342E-6,101.7184E-3,695.3901E-9,43.3450E-6,,,6.8364E-6,146.2752E+3,
,2.0064E+0,1.5825E-6,103.1792E-3,-127.6450E-9,43.3500E-6,,,-1.2371E-6,-808.3290E+3,
